ENTRY_TIME,EXIT_TIME,VEHICLE_ID,GATE_NO
2024-05-30 14:02:28,NULL,OD05AM9048,9
2024-05-30 14:00:34,NULL,OD05BA4862,9
2024-05-30 13:58:26,NULL,OD29J3079,9
2024-05-30 13:57:57,NULL,OD05AY7885,9
2024-05-30 13:56:56,NULL,OD05AG0615,9
2024-05-30 13:55:54,NULL,OD04M5592,9
2024-05-30 13:54:53,NULL,OD29H8333,9
2024-05-30 13:54:30,NULL,MH04KF8696,9
2024-05-30 13:48:57,NULL,OD29C4949,9
2024-05-30 13:46:52,NULL,70064R4150,9
2024-05-30 13:07:32,2024-05-30 17:23:46,OD21J3188,9
2024-05-30 13:01:34,NULL,OD02BW920A,9
2024-05-30 12:56:41,2024-05-30 19:49:53,OD34D9195,9
2024-05-30 12:45:55,NULL,OD02CC59F,9
2024-05-30 12:43:09,NULL,OD02CC5956,9
2024-05-30 12:28:01,NULL,OD15K2613,9
2024-05-30 12:23:22,NULL,OD21G0943,9
2024-05-30 12:18:48,NULL,OD05AA1962,9
2024-05-30 12:17:55,NULL,OD29J65556,9
2024-05-30 12:17:24,NULL,OD05A1P665,9
2024-05-30 12:17:04,NULL,Q033AC0509,9
2024-05-30 12:17:04,NULL,OD05AP665,9
2024-05-30 12:16:52,NULL,OD05AJP6465,9
2024-05-30 12:16:48,NULL,OD05AP64657,9
2024-05-30 12:16:46,NULL,OD05A1P6465,9
2024-05-30 12:16:41,NULL,OD05AP6465,9
2024-05-30 12:14:12,2024-05-30 17:55:39,AP31TM2445,9
2024-05-30 12:12:36,2024-05-30 15:36:05,OD29P0036,9
2024-05-30 12:12:03,NULL,OD05AA5117,9
2024-05-30 12:11:19,NULL,OD21F5626,9
2024-05-30 12:10:22,2024-05-30 15:34:45,OD29N0036,9
2024-05-30 12:05:30,NULL,O105RA2962,9
2024-05-30 12:04:59,NULL,OD058A2962,9
2024-05-30 12:04:02,NULL,O005BA2962,9
2024-05-30 12:03:57,NULL,OD05BA2962,9
2024-05-30 12:00:02,NULL,OD35B6302,9
2024-05-30 11:58:25,NULL,D029E9323,9
2024-05-30 11:58:02,NULL,OD05AV2631,9
2024-05-30 11:54:49,NULL,OD21L3674,9
2024-05-30 11:53:07,NULL,OD04K5595,9
2024-05-30 11:52:58,2024-05-30 15:19:27,OD23E3323,9
2024-05-30 11:43:55,NULL,OD21E5652,9
2024-05-30 11:43:29,NULL,J021C9156,9
2024-05-30 11:41:38,NULL,OR0AM5839,9
2024-05-30 11:40:49,NULL,O021U1028,9
2024-05-30 11:40:15,NULL,OD21M1193,9
2024-05-30 11:39:39,NULL,O50547B03,9
2024-05-30 11:39:38,NULL,D0D5J57608,9
2024-05-30 11:38:43,NULL,OD0507607,9
2024-05-30 11:35:42,NULL,OD04U1776,9
2024-05-30 11:35:21,NULL,W1H43514S,9
2024-05-30 11:33:55,2024-05-30 17:54:31,MH43BP5745,9
2024-05-30 11:33:20,2024-05-30 13:46:53,OD050R4159,9
2024-05-30 11:33:19,NULL,O0064A4161,9
2024-05-30 11:27:28,NULL,OD05Z9125,9
2024-05-30 11:24:14,NULL,OD0405033,9
2024-05-30 11:23:39,NULL,OD29J5666,9
2024-05-30 11:22:51,NULL,OD04U1573,9
2024-05-30 11:20:08,2024-05-30 11:55:51,OD04V1956,9
2024-05-30 11:17:16,2024-05-30 14:16:50,OD21M9116,9
2024-05-30 11:16:19,2024-05-30 13:09:25,OD17H1095,9
2024-05-30 11:16:04,2024-05-30 11:39:37,OD05AS7803,9
2024-05-30 11:13:06,NULL,OD29H6477,9
2024-05-30 11:11:08,NULL,OD05AA9534,9
2024-05-30 11:10:47,NULL,DN05A1851,9
2024-05-30 11:07:35,2024-05-30 15:55:48,OD04R7324,9
2024-05-30 11:05:06,NULL,O00209153,9
2024-05-30 11:04:35,NULL,ODD2BD9959,9
2024-05-30 11:03:40,2024-05-30 15:57:07,OD04R6657,9
2024-05-30 11:00:16,NULL,OD21M4096,9
2024-05-30 10:54:01,NULL,OD05N6071,9
2024-05-30 10:46:52,NULL,O029H9929,9
2024-05-30 10:46:48,2024-05-30 12:28:59,OD1503505,9
2024-05-30 10:42:12,2024-05-30 17:45:53,OD02BV9745,9
2024-05-30 10:36:00,2024-05-30 14:17:10,OD04E3248,9
2024-05-30 10:34:18,NULL,OD15K2914,9
2024-05-30 10:33:45,2024-05-30 13:51:59,OD04T2463,9
2024-05-30 10:30:03,2024-05-30 11:15:46,OD04V2656,9
2024-05-30 10:27:23,NULL,OR04H09494,9
2024-05-30 10:25:58,NULL,OR04H09499,9
2024-05-30 10:23:09,NULL,WB29B5646,9
2024-05-30 10:22:56,2024-05-30 11:09:24,C01LP0S1T0N,9
2024-05-30 10:22:54,NULL,C01LP0S1T,9
2024-05-30 10:22:52,NULL,UUUS65351,9
2024-05-30 10:21:35,2024-05-30 15:50:48,OD04S6535,9
2024-05-30 10:20:18,NULL,OD33A00509,9
2024-05-30 10:20:18,NULL,B0LER0MN11U,9
2024-05-30 10:20:09,NULL,Q0P33AC0509,9
2024-05-30 10:19:49,NULL,O633AC0509,9
2024-05-30 10:19:40,NULL,QP633AC0509,9
2024-05-30 10:18:01,2024-05-30 12:17:02,OD33AC0509,9
2024-05-30 10:16:58,NULL,UA21H5325,9
2024-05-30 10:13:20,NULL,OD19C1014,9
2024-05-30 10:12:23,2024-05-30 18:02:21,OD04R3513,9
2024-05-30 10:08:17,NULL,OD09P1617,9
2024-05-30 10:06:01,NULL,OD20G6027,9
2024-05-30 10:05:58,NULL,G60220D29U8,9
2024-05-30 10:05:56,2024-05-30 11:11:25,OD29G6022,9
2024-05-30 10:01:00,NULL,GJ04JE0283,9
2024-05-30 10:00:55,NULL,PB11F7077,9
2024-05-30 09:59:58,NULL,WB11F7077,9
2024-05-30 09:55:35,NULL,OD05AZ6022,9
2024-05-30 09:54:18,NULL,OD05AV3647,9
2024-05-30 09:50:25,NULL,OD29C3923,9
2024-05-30 09:48:25,2024-05-30 15:16:59,WB33E0745,9
2024-05-30 09:48:07,NULL,OD29J2717,9
2024-05-30 09:46:23,NULL,N101A0E6680,9
2024-05-30 09:42:22,NULL,OD05AS0498,9
2024-05-30 09:41:59,NULL,NL01AB1111,9
2024-05-30 09:40:33,NULL,101AB1530,9
2024-05-30 09:40:31,NULL,ML01AB7530,9
2024-05-30 09:38:10,NULL,OD02B7828,9
2024-05-30 09:36:44,2024-05-30 09:43:40,OD02BV7828,9
2024-05-30 09:33:48,2024-05-30 12:23:42,OD02BD9957,9
2024-05-30 09:33:19,NULL,UA2TG0943,9
2024-05-30 09:32:46,2024-05-30 12:22:42,OD21G1439,9
2024-05-30 09:32:35,NULL,OD211G09M,9
2024-05-30 09:32:29,NULL,O72141G09M,9
2024-05-30 09:32:28,NULL,OD2141G097M,9
2024-05-30 09:32:26,NULL,O7211G097M,9
2024-05-30 09:32:12,2024-05-30 12:21:50,OD21G0941,9
2024-05-30 09:30:08,2024-05-30 16:11:07,OD09P1817,9
2024-05-30 09:29:16,2024-05-30 12:19:41,OD21E2516,9
2024-05-30 09:27:32,2024-05-30 16:10:10,OD04M1515,9
2024-05-30 09:27:08,NULL,O00572465A4,9
2024-05-30 09:26:53,NULL,OD05A72465,9
2024-05-30 09:26:22,NULL,O005A72465,9
2024-05-30 09:26:19,NULL,OD05A22465,9
2024-05-30 09:26:08,2024-05-30 17:52:39,OD05AZ2465,9
2024-05-30 09:23:42,2024-05-30 12:18:49,OD15K2915,9
2024-05-30 09:22:50,NULL,O021E56522,9
2024-05-30 09:22:11,NULL,OD21C9156,9
2024-05-30 09:21:22,NULL,OD21C8094,9
2024-05-30 09:19:09,2024-05-30 11:42:36,OD02BD9956,9
2024-05-30 08:59:22,NULL,GJ01JT5041,9
2024-05-30 08:43:35,NULL,OD05BM0067,9
2024-05-30 08:34:31,NULL,NJLTNNHES0,9
2024-05-30 08:34:29,NULL,TNTHYLJ4ESU,9
2024-05-30 08:31:28,NULL,Y0SHHER0T1,9
2024-05-30 07:58:22,2024-05-30 19:08:32,OR04M5839,9
2024-05-30 07:54:45,2024-05-30 13:47:58,O005AR4159,9
2024-05-30 07:05:56,NULL,SAS18T1SVV,9
2024-05-30 06:48:35,NULL,OD01X6616,9
2024-05-30 06:44:45,2024-05-30 11:42:22,OD054R4159,9
2024-05-30 06:40:21,2024-05-30 14:39:58,OD05Y8167,9
2024-05-30 06:34:22,2024-05-30 16:04:47,OD05AR9125,9
2024-05-30 06:31:13,2024-05-30 21:57:25,OD05AR4159,9
2024-05-30 06:31:05,NULL,OD21C5103,9
2024-05-30 06:31:02,2024-05-30 11:42:00,OD21C5101,9
2024-05-30 06:30:00,NULL,OD21K1028,9
2024-05-30 06:28:43,2024-05-30 11:40:32,OD02BD895,9
2024-05-30 06:27:45,2024-05-30 11:37:19,OD02BD9958,9
2024-05-30 06:26:36,NULL,OD02H0013,9
2024-05-30 06:26:25,2024-05-30 13:07:19,OD04R5469,9
2024-05-30 06:25:36,NULL,OD02BD9959,9
2024-05-30 06:24:34,NULL,OD21K1027,9
2024-05-30 06:22:21,2024-05-30 10:58:00,OD02BD8955,9
2024-05-30 06:21:14,2024-05-30 11:13:40,OD15K2589,9
2024-05-30 06:20:52,2024-05-30 10:47:44,OD21K1029,9
2024-05-30 06:20:03,2024-05-30 10:39:31,OD21K1030,9
2024-05-30 06:19:22,NULL,JH21K1031,9
2024-05-30 06:18:40,2024-05-30 10:56:01,OD21K1031,9
2024-05-30 06:17:54,NULL,OD157K2914,9
2024-05-30 06:17:26,2024-05-30 10:30:31,OD15X0527,9
2024-05-30 06:15:49,2024-05-30 10:29:48,KA30A3138,9
2024-05-30 06:14:26,2024-05-30 14:29:55,OD05AZ7885,9
2024-05-30 06:12:59,2024-05-30 10:15:41,O021C9153,9
2024-05-30 06:11:04,2024-05-30 16:35:07,OD09P1717,9
2024-05-30 06:09:41,NULL,OD21D8811,9
2024-05-30 06:09:23,NULL,OD2108813,9
2024-05-30 06:09:11,2024-05-30 10:05:09,OD2AD8813,9
2024-05-30 06:08:52,NULL,OD21D8813,9
2024-05-30 06:07:49,2024-05-30 09:31:53,KA30A3091,9
2024-05-30 06:06:33,NULL,54344M844,9
2024-05-30 06:05:16,2024-05-30 18:02:03,OD05AL2544,9
2024-05-30 06:04:03,2024-05-30 14:10:19,OD04R4747,9
2024-05-30 05:35:13,2024-05-30 17:56:03,OD29L5984,9
2024-05-30 05:31:18,NULL,CG21J3188,9
2024-05-30 03:05:57,NULL,OD04R5409,9
2024-05-30 02:00:45,2024-05-30 05:54:43,OD04RD883,9
2024-05-30 01:57:48,NULL,OD05ARA159,9
